freq earlylow earlyhighmidlow midhighlatelow latehigh design BNSoptimised
9.022324e+01 2.588869e-23 8.882102e-24 7.262291e-24 1.118143e-23 6.493531e-24 5.861244e-24 4.897039e-24
9.043130e+01 2.584341e-23 8.876414e-24 7.261694e-24 1.117814e-23 6.489966e-24 5.857048e-24 4.894230e-24
9.063984e+01 2.579869e-23 8.870833e-24 7.261149e-24 1.117486e-23 6.486412e-24 5.852866e-24 4.891420e-24
9.084885e+01 2.575451e-23 8.865358e-24 7.260655e-24 1.117160e-23 6.482869e-24 5.848695e-24 4.888631e-24
9.105835e+01 2.571086e-23 8.859988e-24 7.260214e-24 1.116837e-23 6.479336e-24 5.844538e-24 4.885849e-24
9.126833e+01 2.566775e-23 8.854724e-24 7.259823e-24 1.116515e-23 6.475814e-24 5.840392e-24 4.883070e-24
9.147880e+01 2.562516e-23 8.849565e-24 7.259484e-24 1.116196e-23 6.472302e-24 5.836259e-24 4.880310e-24
9.168975e+01 2.558310e-23 8.844509e-24 7.259196e-24 1.115879e-23 6.468801e-24 5.832138e-24 4.877549e-24
9.190118e+01 2.554154e-23 8.839557e-24 7.258959e-24 1.115563e-23 6.465310e-24 5.828030e-24 4.874800e-24
9.211311e+01 2.550050e-23 8.834708e-24 7.258773e-24 1.115249e-23 6.461830e-24 5.823933e-24 4.872060e-24
9.232552e+01 2.545996e-23 8.829961e-24 7.258636e-24 1.114938e-23 6.458360e-24 5.819849e-24 4.869320e-24
9.253843e+01 2.541992e-23 8.825317e-24 7.258551e-24 1.114628e-23 6.454900e-24 5.815777e-24 4.866600e-24
9.275182e+01 2.538037e-23 8.820773e-24 7.258515e-24 1.114320e-23 6.451450e-24 5.811717e-24 4.863880e-24
9.296571e+01 2.534130e-23 8.816331e-24 7.258530e-24 1.114015e-23 6.448011e-24 5.807668e-24 4.861170e-24
9.318009e+01 2.530272e-23 8.811989e-24 7.258594e-24 1.113711e-23 6.444581e-24 5.803632e-24 4.858470e-24
9.339496e+01 2.526461e-23 8.807746e-24 7.258708e-24 1.113408e-23 6.441161e-24 5.799607e-24 4.855771e-24
9.361033e+01 2.522697e-23 8.803603e-24 7.258871e-24 1.113108e-23 6.437752e-24 5.795594e-24 4.853080e-24
9.382620e+01 2.518980e-23 8.799559e-24 7.259084e-24 1.112810e-23 6.434353e-24 5.791593e-24 4.850400e-24
9.404256e+01 2.515309e-23 8.795613e-24 7.259345e-24 1.112513e-23 6.430963e-24 5.787604e-24 4.847720e-24
9.425942e+01 2.511683e-23 8.791765e-24 7.259656e-24 1.112218e-23 6.427583e-24 5.783625e-24 4.845050e-24
9.447679e+01 2.508102e-23 8.788014e-24 7.260016e-24 1.111925e-23 6.424213e-24 5.779659e-24 4.842390e-24
9.469465e+01 2.504566e-23 8.784359e-24 7.260424e-24 1.111634e-23 6.420853e-24 5.775704e-24 4.839729e-24
9.491302e+01 2.501074e-23 8.780802e-24 7.260881e-24 1.111344e-23 6.417503e-24 5.771760e-24 4.837080e-24
9.513189e+01 2.497625e-23 8.777340e-24 7.261386e-24 1.111056e-23 6.414162e-24 5.767828e-24 4.834430e-24
9.535126e+01 2.494219e-23 8.773973e-24 7.261940e-24 1.110770e-23 6.410830e-24 5.763907e-24 4.831790e-24
9.557114e+01 2.490856e-23 8.770701e-24 7.262542e-24 1.110486e-23 6.407509e-24 5.759997e-24 4.829159e-24
9.579153e+01 2.487535e-23 8.767524e-24 7.263191e-24 1.110203e-23 6.404197e-24 5.756098e-24 4.826530e-24
9.601243e+01 2.484256e-23 8.764441e-24 7.263889e-24 1.109922e-23 6.400894e-24 5.752211e-24 4.823910e-24
9.623383e+01 2.481018e-23 8.761451e-24 7.264634e-24 1.109643e-23 6.397601e-24 5.748334e-24 4.821290e-24
9.645575e+01 2.477821e-23 8.758554e-24 7.265427e-24 1.109366e-23 6.394317e-24 5.744469e-24 4.818669e-24
9.667817e+01 2.474663e-23 8.755750e-24 7.266267e-24 1.109090e-23 6.391043e-24 5.740615e-24 4.816060e-24
9.690112e+01 2.471546e-23 8.753038e-24 7.267154e-24 1.108815e-23 6.387778e-24 5.736771e-24 4.813460e-24
9.712457e+01 2.468468e-23 8.750418e-24 7.268089e-24 1.108543e-23 6.384522e-24 5.732939e-24 4.810860e-24
9.734854e+01 2.465430e-23 8.747889e-24 7.269071e-24 1.108272e-23 6.381275e-24 5.729117e-24 4.808260e-24
9.757303e+01 2.462429e-23 8.745451e-24 7.270100e-24 1.108002e-23 6.378038e-24 5.725306e-24 4.805670e-24
9.779803e+01 2.459467e-23 8.743103e-24 7.271175e-24 1.107734e-23 6.374809e-24 5.721506e-24 4.803090e-24
9.802355e+01 2.456543e-23 8.740846e-24 7.272298e-24 1.107468e-23 6.371590e-24 5.717716e-24 4.800501e-24
9.824960e+01 2.453655e-23 8.738677e-24 7.273467e-24 1.107203e-23 6.368380e-24 5.713937e-24 4.797920e-24
9.847616e+01 2.450805e-23 8.736598e-24 7.274682e-24 1.106940e-23 6.365179e-24 5.710169e-24 4.795350e-24
9.870325e+01 2.447991e-23 8.734608e-24 7.275944e-24 1.106679e-23 6.361987e-24 5.706411e-24 4.792769e-24
9.893086e+01 2.445214e-23 8.732707e-24 7.277252e-24 1.106418e-23 6.358804e-24 5.702664e-24 4.790210e-24
9.915899e+01 2.442472e-23 8.730893e-24 7.278606e-24 1.106160e-23 6.355630e-24 5.698927e-24 4.787640e-24
9.938765e+01 2.439765e-23 8.729167e-24 7.280007e-24 1.105903e-23 6.352464e-24 5.695200e-24 4.785081e-24
9.961684e+01 2.437093e-23 8.727528e-24 7.281453e-24 1.105647e-23 6.349308e-24 5.691484e-24 4.782520e-24
9.984656e+01 2.434456e-23 8.725975e-24 7.282945e-24 1.105393e-23 6.346160e-24 5.687778e-24 4.779960e-24
1.000768e+02 2.431853e-23 8.724509e-24 7.284483e-24 1.105141e-23 6.343021e-24 5.684083e-24 4.777412e-24
1.003076e+02 2.429284e-23 8.723129e-24 7.286066e-24 1.104890e-23 6.339891e-24 5.680397e-24 4.774865e-24
1.005389e+02 2.426748e-23 8.721835e-24 7.287695e-24 1.104640e-23 6.336770e-24 5.676722e-24 4.772311e-24
1.007707e+02 2.424246e-23 8.720626e-24 7.289370e-24 1.104392e-23 6.333657e-24 5.673057e-24 4.769773e-24
1.010031e+02 2.421776e-23 8.719501e-24 7.291090e-24 1.104145e-23 6.330553e-24 5.669402e-24 4.767219e-24
1.012360e+02 2.419338e-23 8.718462e-24 7.292855e-24 1.103900e-23 6.327457e-24 5.665757e-24 4.764680e-24
1.014695e+02 2.416933e-23 8.717506e-24 7.294666e-24 1.103656e-23 6.324370e-24 5.662122e-24 4.762135e-24
1.017035e+02 2.414559e-23 8.716634e-24 7.296522e-24 1.103413e-23 6.321292e-24 5.658497e-24 4.759595e-24
1.019380e+02 2.412216e-23 8.715845e-24 7.298422e-24 1.103172e-23 6.318222e-24 5.654882e-24 4.757070e-24
1.021731e+02 2.409905e-23 8.715140e-24 7.300368e-24 1.102933e-23 6.315160e-24 5.651276e-24 4.754539e-24
1.024087e+02 2.407624e-23 8.714517e-24 7.302358e-24 1.102694e-23 6.312107e-24 5.647681e-24 4.752003e-24
1.026448e+02 2.405374e-23 8.713977e-24 7.304393e-24 1.102457e-23 6.309062e-24 5.644095e-24 4.749472e-24
1.028815e+02 2.403154e-23 8.713518e-24 7.306473e-24 1.102222e-23 6.306026e-24 5.640519e-24 4.746945e-24
1.031188e+02 2.400963e-23 8.713141e-24 7.308598e-24 1.101988e-23 6.302998e-24 5.636953e-24 4.744422e-24
1.033566e+02 2.398802e-23 8.712846e-24 7.310767e-24 1.101755e-23 6.299978e-24 5.633397e-24 4.741894e-24
1.035949e+02 2.396669e-23 8.712631e-24 7.312981e-24 1.101523e-23 6.296967e-24 5.629850e-24 4.739361e-24
1.038338e+02 2.394566e-23 8.712497e-24 7.315239e-24 1.101293e-23 6.293963e-24 5.626312e-24 4.736842e-24
1.040733e+02 2.392491e-23 8.712444e-24 7.317541e-24 1.101064e-23 6.290968e-24 5.622784e-24 4.734317e-24
1.043132e+02 2.390445e-23 8.712470e-24 7.319888e-24 1.100836e-23 6.287981e-24 5.619266e-24 4.731787e-24
1.045538e+02 2.388426e-23 8.712576e-24 7.322279e-24 1.100610e-23 6.285003e-24 5.615757e-24 4.729272e-24
1.047949e+02 2.386434e-23 8.712761e-24 7.324714e-24 1.100385e-23 6.282032e-24 5.612258e-24 4.726751e-24
1.050366e+02 2.384471e-23 8.713026e-24 7.327193e-24 1.100161e-23 6.279069e-24 5.608768e-24 4.724235e-24
1.052788e+02 2.382534e-23 8.713369e-24 7.329716e-24 1.099938e-23 6.276115e-24 5.605287e-24 4.721712e-24
1.055215e+02 2.380623e-23 8.713790e-24 7.332283e-24 1.099717e-23 6.273169e-24 5.601816e-24 4.719195e-24
1.057649e+02 2.378740e-23 8.714290e-24 7.334894e-24 1.099497e-23 6.270230e-24 5.598354e-24 4.716671e-24
1.060088e+02 2.376882e-23 8.714867e-24 7.337549e-24 1.099279e-23 6.267300e-24 5.594901e-24 4.714152e-24
1.062532e+02 2.375051e-23 8.715522e-24 7.340248e-24 1.099061e-23 6.264377e-24 5.591458e-24 4.711628e-24
1.064982e+02 2.373245e-23 8.716255e-24 7.342990e-24 1.098845e-23 6.261462e-24 5.588023e-24 4.709108e-24
1.067438e+02 2.371464e-23 8.717064e-24 7.345776e-24 1.098630e-23 6.258556e-24 5.584598e-24 4.706592e-24
1.069900e+02 2.369708e-23 8.717949e-24 7.348606e-24 1.098416e-23 6.255657e-24 5.581182e-24 4.704070e-24
1.072367e+02 2.367978e-23 8.718911e-24 7.351479e-24 1.098203e-23 6.252766e-24 5.577775e-24 4.701553e-24
1.074840e+02 2.366272e-23 8.719949e-24 7.354395e-24 1.097992e-23 6.249882e-24 5.574377e-24 4.699020e-24
1.077318e+02 2.364590e-23 8.721063e-24 7.357355e-24 1.097782e-23 6.247007e-24 5.570988e-24 4.696502e-24
1.079803e+02 2.362932e-23 8.722252e-24 7.360359e-24 1.097573e-23 6.244139e-24 5.567607e-24 4.693977e-24
1.082293e+02 2.361299e-23 8.723517e-24 7.363406e-24 1.097365e-23 6.241279e-24 5.564236e-24 4.691457e-24
1.084789e+02 2.359689e-23 8.724856e-24 7.366496e-24 1.097158e-23 6.238427e-24 5.560874e-24 4.688931e-24
1.087290e+02 2.358102e-23 8.726270e-24 7.369630e-24 1.096953e-23 6.235582e-24 5.557520e-24 4.686410e-24
1.089797e+02 2.356538e-23 8.727759e-24 7.372807e-24 1.096748e-23 6.232745e-24 5.554176e-24 4.683883e-24
1.092310e+02 2.354998e-23 8.729322e-24 7.376027e-24 1.096545e-23 6.229916e-24 5.550840e-24 4.681349e-24
1.094829e+02 2.353480e-23 8.730958e-24 7.379290e-24 1.096343e-23 6.227094e-24 5.547513e-24 4.678821e-24
1.097354e+02 2.351984e-23 8.732668e-24 7.382596e-24 1.096142e-23 6.224280e-24 5.544195e-24 4.676286e-24
1.099885e+02 2.350511e-23 8.734452e-24 7.385946e-24 1.095942e-23 6.221473e-24 5.540885e-24 4.673755e-24
1.102421e+02 2.349059e-23 8.736308e-24 7.389338e-24 1.095743e-23 6.218674e-24 5.537584e-24 4.671229e-24
1.104963e+02 2.347630e-23 8.738238e-24 7.392773e-24 1.095546e-23 6.215882e-24 5.534292e-24 4.668697e-24
1.107511e+02 2.346222e-23 8.740240e-24 7.396252e-24 1.095349e-23 6.213098e-24 5.531008e-24 4.666159e-24
1.110065e+02 2.344835e-23 8.742314e-24 7.399773e-24 1.095154e-23 6.210321e-24 5.527733e-24 4.663625e-24
1.112625e+02 2.343469e-23 8.744461e-24 7.403337e-24 1.094959e-23 6.207552e-24 5.524466e-24 4.661075e-24
1.115191e+02 2.342125e-23 8.746679e-24 7.406944e-24 1.094766e-23 6.204790e-24 5.521208e-24 4.658539e-24
1.117762e+02 2.340801e-23 8.748969e-24 7.410594e-24 1.094574e-23 6.202035e-24 5.517958e-24 4.655998e-24
1.120340e+02 2.339497e-23 8.751331e-24 7.414287e-24 1.094383e-23 6.199288e-24 5.514717e-24 4.653460e-24
1.122923e+02 2.338215e-23 8.753764e-24 7.418023e-24 1.094193e-23 6.196548e-24 5.511484e-24 4.650907e-24
1.125513e+02 2.336951e-23 8.756267e-24 7.421801e-24 1.094004e-23 6.193816e-24 5.508260e-24 4.648357e-24
1.128108e+02 2.335709e-23 8.758842e-24 7.425622e-24 1.093816e-23 6.191091e-24 5.505044e-24 4.645812e-24
1.130710e+02 2.334485e-23 8.761487e-24 7.429486e-24 1.093629e-23 6.188373e-24 5.501836e-24 4.643250e-24
1.133317e+02 2.333282e-23 8.764202e-24 7.433392e-24 1.093444e-23 6.185662e-24 5.498637e-24 4.640703e-24
1.135931e+02 2.332097e-23 8.766987e-24 7.437342e-24 1.093259e-23 6.182959e-24 5.495446e-24 4.638139e-24
1.138550e+02 2.330932e-23 8.769842e-24 7.441333e-24 1.093075e-23 6.180262e-24 5.492263e-24 4.635580e-24
1.141175e+02 2.329786e-23 8.772766e-24 7.445368e-24 1.092893e-23 6.177573e-24 5.489089e-24 4.633024e-24
1.143807e+02 2.328658e-23 8.775761e-24 7.449445e-24 1.092711e-23 6.174891e-24 5.485922e-24 4.630453e-24
1.146445e+02 2.327549e-23 8.778824e-24 7.453565e-24 1.092530e-23 6.172216e-24 5.482764e-24 4.627875e-24
1.149088e+02 2.326459e-23 8.781956e-24 7.457727e-24 1.092351e-23 6.169549e-24 5.479614e-24 4.625312e-24
1.151738e+02 2.325387e-23 8.785157e-24 7.461931e-24 1.092172e-23 6.166888e-24 5.476472e-24 4.622742e-24
1.154394e+02 2.324333e-23 8.788427e-24 7.466179e-24 1.091995e-23 6.164235e-24 5.473338e-24 4.620156e-24
1.157056e+02 2.323297e-23 8.791765e-24 7.470469e-24 1.091818e-23 6.161588e-24 5.470212e-24 4.617584e-24
1.159724e+02 2.322279e-23 8.795172e-24 7.474801e-24 1.091642e-23 6.158949e-24 5.467094e-24 4.614996e-24
1.162399e+02 2.321278e-23 8.798646e-24 7.479176e-24 1.091467e-23 6.156317e-24 5.463984e-24 4.612411e-24
1.165079e+02 2.320295e-23 8.802188e-24 7.483593e-24 1.091294e-23 6.153691e-24 5.460882e-24 4.609821e-24
1.167766e+02 2.319329e-23 8.805798e-24 7.488053e-24 1.091121e-23 6.151073e-24 5.457788e-24 4.607234e-24
1.170459e+02 2.318380e-23 8.809475e-24 7.492555e-24 1.090949e-23 6.148462e-24 5.454702e-24 4.604631e-24
1.173158e+02 2.317448e-23 8.813220e-24 7.497100e-24 1.090779e-23 6.145857e-24 5.451624e-24 4.602032e-24
1.175863e+02 2.316533e-23 8.817031e-24 7.501687e-24 1.090609e-23 6.143260e-24 5.448554e-24 4.599427e-24
1.178575e+02 2.315634e-23 8.820910e-24 7.506316e-24 1.090440e-23 6.140669e-24 5.445491e-24 4.596815e-24
1.181292e+02 2.314752e-23 8.824855e-24 7.510988e-24 1.090272e-23 6.138085e-24 5.442437e-24 4.594208e-24
1.184017e+02 2.313887e-23 8.828866e-24 7.515702e-24 1.090105e-23 6.135508e-24 5.439390e-24 4.591603e-24
1.186747e+02 2.313037e-23 8.832944e-24 7.520459e-24 1.089939e-23 6.132939e-24 5.436351e-24 4.588983e-24
1.189484e+02 2.312204e-23 8.837089e-24 7.525258e-24 1.089774e-23 6.130375e-24 5.433320e-24 4.586357e-24
1.192227e+02 2.311386e-23 8.841299e-24 7.530100e-24 1.089610e-23 6.127819e-24 5.430296e-24 4.583743e-24
1.194976e+02 2.310585e-23 8.845575e-24 7.534984e-24 1.089447e-23 6.125269e-24 5.427281e-24 4.581114e-24
1.197731e+02 2.309799e-23 8.849917e-24 7.539910e-24 1.089284e-23 6.122727e-24 5.424272e-24 4.578479e-24
1.200493e+02 2.309028e-23 8.854324e-24 7.544879e-24 1.089123e-23 6.120191e-24 5.421272e-24 4.575837e-24
1.203262e+02 2.308273e-23 8.858797e-24 7.549890e-24 1.088962e-23 6.117661e-24 5.418279e-24 4.573198e-24
1.206037e+02 2.307533e-23 8.863335e-24 7.554944e-24 1.088803e-23 6.115139e-24 5.415294e-24 4.570563e-24
1.208818e+02 2.306808e-23 8.867937e-24 7.560040e-24 1.088644e-23 6.112623e-24 5.412316e-24 4.567912e-24
1.211605e+02 2.306098e-23 8.872605e-24 7.565178e-24 1.088486e-23 6.110114e-24 5.409346e-24 4.565265e-24
1.214399e+02 2.305403e-23 8.877338e-24 7.570359e-24 1.088329e-23 6.107612e-24 5.406383e-24 4.562601e-24
1.217200e+02 2.304722e-23 8.882135e-24 7.575582e-24 1.088173e-23 6.105116e-24 5.403429e-24 4.559940e-24
1.220006e+02 2.304056e-23 8.886997e-24 7.580847e-24 1.088018e-23 6.102627e-24 5.400481e-24 4.557273e-24
1.222820e+02 2.303405e-23 8.891922e-24 7.586155e-24 1.087864e-23 6.100144e-24 5.397541e-24 4.554610e-24
1.225640e+02 2.302768e-23 8.896912e-24 7.591506e-24 1.087711e-23 6.097669e-24 5.394608e-24 4.551930e-24
1.228466e+02 2.302145e-23 8.901966e-24 7.596898e-24 1.087558e-23 6.095199e-24 5.391683e-24 4.549254e-24
1.231299e+02 2.301536e-23 8.907084e-24 7.602334e-24 1.087407e-23 6.092737e-24 5.388765e-24 4.546571e-24
1.234138e+02 2.300941e-23 8.912266e-24 7.607811e-24 1.087256e-23 6.090280e-24 5.385855e-24 4.543882e-24
1.236984e+02 2.300360e-23 8.917511e-24 7.613331e-24 1.087106e-23 6.087831e-24 5.382952e-24 4.541186e-24
1.239837e+02 2.299793e-23 8.922820e-24 7.618894e-24 1.086957e-23 6.085388e-24 5.380056e-24 4.538493e-24
1.242696e+02 2.299239e-23 8.928192e-24 7.624499e-24 1.086809e-23 6.082951e-24 5.377168e-24 4.535794e-24
1.245561e+02 2.298699e-23 8.933627e-24 7.630146e-24 1.086661e-23 6.080522e-24 5.374287e-24 4.533079e-24
1.248434e+02 2.298172e-23 8.939125e-24 7.635836e-24 1.086515e-23 6.078098e-24 5.371413e-24 4.530367e-24
1.251312e+02 2.297659e-23 8.944686e-24 7.641569e-24 1.086369e-23 6.075681e-24 5.368546e-24 4.527658e-24
1.254198e+02 2.297159e-23 8.950310e-24 7.647343e-24 1.086224e-23 6.073271e-24 5.365687e-24 4.524942e-24
1.257090e+02 2.296671e-23 8.955996e-24 7.653161e-24 1.086081e-23 6.070867e-24 5.362835e-24 4.522210e-24
1.259989e+02 2.296197e-23 8.961745e-24 7.659021e-24 1.085937e-23 6.068469e-24 5.359990e-24 4.519481e-24
1.262895e+02 2.295736e-23 8.967557e-24 7.664923e-24 1.085795e-23 6.066078e-24 5.357152e-24 4.516736e-24
1.265807e+02 2.295287e-23 8.973431e-24 7.670868e-24 1.085654e-23 6.063693e-24 5.354322e-24 4.514003e-24
1.268726e+02 2.294851e-23 8.979367e-24 7.676856e-24 1.085513e-23 6.061315e-24 5.351498e-24 4.511264e-24
1.271651e+02 2.294428e-23 8.985365e-24 7.682886e-24 1.085373e-23 6.058943e-24 5.348682e-24 4.508499e-24
1.274584e+02 2.294017e-23 8.991425e-24 7.688959e-24 1.085234e-23 6.056577e-24 5.345873e-24 4.505746e-24
1.277523e+02 2.293619e-23 8.997547e-24 7.695074e-24 1.085096e-23 6.054218e-24 5.343071e-24 4.502987e-24
1.280469e+02 2.293232e-23 9.003730e-24 7.701232e-24 1.084958e-23 6.051865e-24 5.340276e-24 4.500221e-24
1.283422e+02 2.292858e-23 9.009976e-24 7.707433e-24 1.084822e-23 6.049518e-24 5.337488e-24 4.497448e-24
1.286381e+02 2.292496e-23 9.016283e-24 7.713676e-24 1.084686e-23 6.047178e-24 5.334707e-24 4.494669e-24
1.289348e+02 2.292146e-23 9.022651e-24 7.719962e-24 1.084551e-23 6.044844e-24 5.331933e-24 4.491882e-24
1.292321e+02 2.291808e-23 9.029080e-24 7.726291e-24 1.084417e-23 6.042516e-24 5.329166e-24 4.489099e-24
1.295301e+02 2.291482e-23 9.035571e-24 7.732662e-24 1.084284e-23 6.040195e-24 5.326406e-24 4.486299e-24
1.298288e+02 2.291168e-23 9.042123e-24 7.739076e-24 1.084151e-23 6.037880e-24 5.323653e-24 4.483502e-24
1.301282e+02 2.290865e-23 9.048736e-24 7.745533e-24 1.084019e-23 6.035571e-24 5.320907e-24 4.480698e-24
1.304283e+02 2.290573e-23 9.055410e-24 7.752033e-24 1.083888e-23 6.033268e-24 5.318168e-24 4.477877e-24
1.307291e+02 2.290294e-23 9.062144e-24 7.758576e-24 1.083758e-23 6.030972e-24 5.315436e-24 4.475069e-24
1.310305e+02 2.290025e-23 9.068940e-24 7.765161e-24 1.083628e-23 6.028682e-24 5.312711e-24 4.472254e-24
1.313327e+02 2.289768e-23 9.075796e-24 7.771789e-24 1.083499e-23 6.026397e-24 5.309992e-24 4.469423e-24
1.316355e+02 2.289522e-23 9.082712e-24 7.778460e-24 1.083372e-23 6.024120e-24 5.307280e-24 4.466584e-24
1.319391e+02 2.289287e-23 9.089689e-24 7.785174e-24 1.083244e-23 6.021848e-24 5.304576e-24 4.463739e-24
1.322433e+02 2.289063e-23 9.096727e-24 7.791931e-24 1.083118e-23 6.019582e-24 5.301878e-24 4.460897e-24
1.325483e+02 2.288851e-23 9.103824e-24 7.798731e-24 1.082992e-23 6.017323e-24 5.299187e-24 4.458047e-24
1.328539e+02 2.288649e-23 9.110982e-24 7.805574e-24 1.082867e-23 6.015070e-24 5.296502e-24 4.455190e-24
1.331603e+02 2.288458e-23 9.118200e-24 7.812460e-24 1.082743e-23 6.012823e-24 5.293824e-24 4.452327e-24
1.334674e+02 2.288278e-23 9.125478e-24 7.819389e-24 1.082620e-23 6.010582e-24 5.291154e-24 4.449456e-24
1.337751e+02 2.288108e-23 9.132816e-24 7.826361e-24 1.082497e-23 6.008347e-24 5.288490e-24 4.446579e-24
1.340836e+02 2.287949e-23 9.140214e-24 7.833376e-24 1.082375e-23 6.006119e-24 5.285832e-24 4.443703e-24
1.343928e+02 2.287801e-23 9.147672e-24 7.840434e-24 1.082254e-23 6.003896e-24 5.283181e-24 4.440811e-24
1.347028e+02 2.287663e-23 9.155189e-24 7.847535e-24 1.082134e-23 6.001680e-24 5.280537e-24 4.437922e-24
1.350134e+02 2.287535e-23 9.162766e-24 7.854680e-24 1.082014e-23 5.999469e-24 5.277900e-24 4.435017e-24
1.353247e+02 2.287418e-23 9.170403e-24 7.861867e-24 1.081895e-23 5.997265e-24 5.275269e-24 4.432123e-24
1.356368e+02 2.287311e-23 9.178099e-24 7.869098e-24 1.081777e-23 5.995066e-24 5.272645e-24 4.429202e-24
1.359496e+02 2.287215e-23 9.185854e-24 7.876372e-24 1.081660e-23 5.992874e-24 5.270028e-24 4.426294e-24
1.362631e+02 2.287128e-23 9.193669e-24 7.883690e-24 1.081543e-23 5.990688e-24 5.267417e-24 4.423359e-24
1.365773e+02 2.287052e-23 9.201543e-24 7.891050e-24 1.081427e-23 5.988507e-24 5.264813e-24 4.420427e-24
1.368922e+02 2.286985e-23 9.209477e-24 7.898454e-24 1.081312e-23 5.986333e-24 5.262215e-24 4.417488e-24
1.372079e+02 2.286929e-23 9.217469e-24 7.905902e-24 1.081197e-23 5.984165e-24 5.259624e-24 4.414551e-24
1.375243e+02 2.286882e-23 9.225521e-24 7.913393e-24 1.081084e-23 5.982002e-24 5.257040e-24 4.411597e-24
1.378414e+02 2.286845e-23 9.233632e-24 7.920927e-24 1.080971e-23 5.979846e-24 5.254462e-24 4.408646e-24
1.381593e+02 2.286818e-23 9.241802e-24 7.928505e-24 1.080858e-23 5.977696e-24 5.251890e-24 4.405677e-24
1.384779e+02 2.286801e-23 9.250030e-24 7.936126e-24 1.080747e-23 5.975551e-24 5.249325e-24 4.402721e-24
1.387972e+02 2.286793e-23 9.258318e-24 7.943791e-24 1.080636e-23 5.973413e-24 5.246767e-24 4.399738e-24
1.391173e+02 2.286795e-23 9.266664e-24 7.951499e-24 1.080526e-23 5.971280e-24 5.244215e-24 4.396757e-24
1.394381e+02 2.286806e-23 9.275069e-24 7.959252e-24 1.080416e-23 5.969154e-24 5.241669e-24 4.393769e-24
1.397596e+02 2.286827e-23 9.283533e-24 7.967047e-24 1.080307e-23 5.967033e-24 5.239130e-24 4.390783e-24
1.400819e+02 2.286857e-23 9.292056e-24 7.974887e-24 1.080199e-23 5.964918e-24 5.236598e-24 4.387781e-24
1.404050e+02 2.286897e-23 9.300637e-24 7.982770e-24 1.080092e-23 5.962809e-24 5.234072e-24 4.384770e-24
1.407287e+02 2.286946e-23 9.309276e-24 7.990697e-24 1.079985e-23 5.960707e-24 5.231552e-24 4.381752e-24
1.410533e+02 2.287004e-23 9.317974e-24 7.998667e-24 1.079879e-23 5.958609e-24 5.229039e-24 4.378728e-24
1.413785e+02 2.287071e-23 9.326731e-24 8.006682e-24 1.079774e-23 5.956518e-24 5.226532e-24 4.375714e-24
1.417046e+02 2.287147e-23 9.335546e-24 8.014740e-24 1.079669e-23 5.954433e-24 5.224031e-24 4.372674e-24
1.420313e+02 2.287233e-23 9.344419e-24 8.022843e-24 1.079566e-23 5.952353e-24 5.221537e-24 4.369627e-24
1.423588e+02 2.287328e-23 9.353351e-24 8.030989e-24 1.079462e-23 5.950280e-24 5.219049e-24 4.366581e-24
1.426871e+02 2.287431e-23 9.362341e-24 8.039179e-24 1.079360e-23 5.948212e-24 5.216568e-24 4.363529e-24
1.430162e+02 2.287544e-23 9.371389e-24 8.047413e-24 1.079258e-23 5.946150e-24 5.214092e-24 4.360468e-24
1.433460e+02 2.287665e-23 9.380495e-24 8.055692e-24 1.079157e-23 5.944094e-24 5.211623e-24 4.357400e-24
1.436765e+02 2.287796e-23 9.389660e-24 8.064014e-24 1.079057e-23 5.942044e-24 5.209161e-24 4.354334e-24
1.440078e+02 2.287935e-23 9.398883e-24 8.072381e-24 1.078957e-23 5.939999e-24 5.206704e-24 4.351251e-24
1.443399e+02 2.288083e-23 9.408163e-24 8.080792e-24 1.078858e-23 5.937960e-24 5.204254e-24 4.348161e-24
1.446728e+02 2.288239e-23 9.417502e-24 8.089247e-24 1.078760e-23 5.935927e-24 5.201811e-24 4.345062e-24
1.450064e+02 2.288404e-23 9.426899e-24 8.097746e-24 1.078662e-23 5.933900e-24 5.199373e-24 4.341956e-24
1.453408e+02 2.288578e-23 9.436354e-24 8.106290e-24 1.078565e-23 5.931879e-24 5.196942e-24 4.338852e-24
1.456759e+02 2.288761e-23 9.445867e-24 8.114877e-24 1.078469e-23 5.929863e-24 5.194517e-24 4.335741e-24
1.460119e+02 2.288952e-23 9.455437e-24 8.123510e-24 1.078373e-23 5.927853e-24 5.192098e-24 4.332621e-24
1.463486e+02 2.289151e-23 9.465066e-24 8.132187e-24 1.078278e-23 5.925849e-24 5.189685e-24 4.329494e-24
1.466860e+02 2.289359e-23 9.474752e-24 8.140908e-24 1.078184e-23 5.923851e-24 5.187279e-24 4.326350e-24
1.470243e+02 2.289576e-23 9.484496e-24 8.149674e-24 1.078090e-23 5.921858e-24 5.184878e-24 4.323207e-24
1.473633e+02 2.289800e-23 9.494298e-24 8.158484e-24 1.077997e-23 5.919871e-24 5.182484e-24 4.320057e-24
1.477032e+02 2.290033e-23 9.504158e-24 8.167339e-24 1.077905e-23 5.917890e-24 5.180096e-24 4.316909e-24
